assetTypeNumber,assetNumber,reportingPeriodBeginningDate,reportingPeriodEndingDate,originatorName,originationDate,originalLoanAmount,originalLoanTerm,loanMaturityDate,originalInterestRatePercentage,interestCalculationTypeCode,originalInterestRateTypeCode,originalFirstPaymentDate,underwritingIndicator,gracePeriodNumber,paymentTypeCode,subvented,vehicleManufacturerName,vehicleModelName,vehicleNewUsedCode,vehicleModelYear,vehicleTypeCode,vehicleValueAmount,vehicleValueSourceCode,obligorCreditScoreType,obligorCreditScore,obligorIncomeVerificationLevelCode,obligorEmploymentVerificationCode,coObligorIndicator,paymentToIncomePercentage,obligorGeographicLocation,assetAddedIndicator,remainingTermToMaturityNumber,servicingAdvanceMethodCode,reportingPeriodBeginningLoanBalanceAmount,nextReportingPeriodPaymentAmountDue,reportingPeriodInterestRatePercentage,nextInterestRatePercentage,servicingFeePercentage,otherAssessedUncollectedServicerFeeAmount,scheduledInterestAmount,scheduledPrincipalAmount,otherPrincipalAdjustmentAmount,reportingPeriodActualEndBalanceAmount,reportingPeriodScheduledPaymentAmount,totalActualAmountPaid,actualInterestCollectedAmount,actualPrincipalCollectedAmount,actualOtherCollectedAmount,interestPaidThroughDate,currentDelinquencyStatus,primaryLoanServicerName,subvented.1,reportingPeriodModificationIndicator,modificationTypeCode,paymentExtendedNumber,servicingFlatFeeAmount,otherServicerFeeRetainedByServicer,servicerAdvancedAmount,zeroBalanceCode,assetSubjectDemandIndicator,repurchaseAmount,chargedoffPrincipalAmount,recoveredAmount,repossessedIndicator,repossessedProceedsAmount,originalInterestOnlyTermNumber,X..i..,modificationTypeCode.1,zeroBalanceEffectiveDate,originatorName_clean,originalInterestRatePercentage_clean,obligorGeographicLocation_clean,obligorCreditScore_clean,lender_state_n,paymentToIncomePercentage_clean,credit_score_cat,originalLoanTerm_char,loan_term_cat
SPONSOR,998989999995742208,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,17462.44,73,02/2026,0.1095,1,1,03/2020,true,1,2,0,TOYOTA,COROLLA,2,2019,1,13700,98,CREDIT BUREAU,643,2,2,false,0.1112,NC,false,67,1,16801.15,266.9,0.1095,0.1095,0,0,152.95,178.97,0,16577.07,331.93,400,175.92,224.08,0,07-15-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1095,NC,643,3571,0.1112,Non-Prime,73,73-78 months
SPONSOR,998989999995744512,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,52037.71,77,05/2026,0.0554,1,1,03/2020,true,2,2,0,TOYOTA,TUNDRA 4X4,1,2020,2,54322,2,CREDIT BUREAU,785,2,2,true,0.069,AL,false,70,1,49804.08,824.48,0.0554,0.0554,0,0,229.41,593.04,0,49205.76,822.45,824.48,226.16,598.32,0,07-16-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0554,AL,785,2793,0.069,Super-Prime,77,73-78 months
SPONSOR,998989999995733376,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,24376.95,77,06/2026,0.1444,1,1,04/2020,true,2,2,0,TOYOTA,COROLLA,1,2020,1,23603,2,CREDIT BUREAU,593,2,2,false,0.106,NC,false,71,1,23823.79,491.3,0.1444,0.1444,0,0,285.95,209.32,0,23643.38,495.28,500,319.59,180.41,0,07-05-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1444,NC,593,3571,0.106,Fair,77,73-78 months
SPONSOR,998989999995730688,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,23568.42,77,06/2026,0.0989,1,1,04/2020,true,2,2,0,TOYOTA,COROLLA,1,2020,1,21334,2,CREDIT BUREAU,597,2,2,false,0.1286,NC,false,71,1,22980.88,424.28,0.0989,0.0989,0,0,188.55,234.01,0,22755.33,422.56,424.28,198.73,225.55,0,07-18-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0989,NC,597,3571,0.1286,Fair,77,73-78 months
SPONSOR,998989999995724672,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,34887.99,76,06/2026,0.1254,1,1,04/2020,true,1,2,0,TOYOTA,CAMRY,1,2020,1,28411,2,CREDIT BUREAU,624,2,2,false,0.131,AL,false,71,1,34549.5,673.7,0.1254,0.1254,0,0,354.79,318.54,0,33817.29,673.34,1356.85,624.64,732.21,0,07-27-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1254,AL,624,2793,0.131,Non-Prime,76,73-78 months
SPONSOR,998989999996657408,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2015,18693.66,74,05/2021,0.1064,1,1,06/2015,true,2,2,0,SCION,TC,1,2015,1,22062,2,CREDIT BUREAU,651,2,2,true,0.0442,AL,false,10,1,3612.4,341.82,0.1064,0.1064,0,0,32.6,319.77,0,3319.61,352.37,360,67.21,292.79,0,07-08-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1064,AL,651,2793,0.0442,Non-Prime,74,73-78 months
SPONSOR,998989999995711744,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2020,27170.46,73,04/2026,0.1615,1,1,05/2020,true,1,2,0,SUBARU,WRX,2,2016,1,16850,98,CREDIT BUREAU,653,2,2,false,0.2019,NC,false,69,1,26865.46,595.55,0.1615,0.1615,0,0,359.54,232.07,0,26649.25,591.62,595.55,379.34,216.21,0,07-26-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1615,NC,653,3571,0.2019,Non-Prime,73,73-78 months
SPONSOR,998989999995704064,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2020,45667.94,76,07/2026,0.1284,1,1,05/2020,true,1,2,0,TOYOTA,HIGHLANDER,1,2020,3,37920,2,CREDIT BUREAU,611,2,2,true,0.0941,SC,false,72,1,44828.11,888.65,0.1284,0.1284,0,0,480.04,408.6,0,44426.98,888.64,888.65,487.52,401.13,0,07-29-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1284,SC,611,2196,0.0941,Fair,76,73-78 months
SPONSOR,998989999995695872,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,19994.79,76,08/2026,0.1264,1,1,06/2020,true,1,2,0,TOYOTA,COROLLA,1,2020,1,22856,2,CREDIT BUREAU,590,2,2,false,0.0947,AL,false,73,1,19785.34,377.96,0.1264,0.1264,0,0,208.75,178.2,0,19631.33,386.95,400,245.99,154.01,0,07-16-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1264,AL,590,2793,0.0947,Fair,76,73-78 months
SPONSOR,998989999995721856,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,16397.16,61,04/2025,0.1584,1,1,04/2020,true,1,2,0,JEEP,CHEROKEE,2,2014,3,11313,98,CREDIT BUREAU,573,2,2,true,0.082,SC,false,57,1,16178.38,399.97,0.1584,0.1584,0,0,209.18,188.17,0,15974.45,397.35,399.97,196.04,203.93,0,07-01-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1584,SC,573,2196,0.082,Deep Sub-Prime,61,61-66 months
SPONSOR,998989999995679744,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,06/2020,51708.55,74,07/2026,0.059,1,1,08/2020,true,2,2,1,TOYOTA,4RUNNER,1,2020,3,47763,2,CREDIT BUREAU,648,2,2,false,0.1224,NC,false,72,1,51708.55,856.62,0.059,0.059,0,0,257.17,597.35,0,51708.55,854.52,0,0,0,0,NA,0,WORLD OMNI FINANCIAL CORP,2,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,NC,648,3571,0.1224,Non-Prime,74,73-78 months
SPONSOR,998989999995682432,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,06/2020,18873.81,76,09/2026,0.0984,1,1,07/2020,true,1,2,0,TOYOTA,COROLLA,2,2018,1,13950,98,CREDIT BUREAU,683,2,2,true,0.0527,NC,false,74,1,18873.81,335.82,0.0984,0.0984,0,0,154.76,183.14,0,18686.04,337.91,340,152.23,187.77,0,07-06-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0984,NC,683,3571,0.0527,Prime,76,73-78 months
SPONSOR,998989999995673728,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,06/2020,37263.51,73,06/2026,0.049,1,1,07/2020,true,1,2,1,TOYOTA,HIGHLANDER,1,2020,3,42130,2,CREDIT BUREAU,633,2,2,true,0.1234,AL,false,71,1,0,598.39,0.049,0.049,0,0,152.15,446.23,-37263.51,36754.92,598.39,598.39,89.8,508.59,0,07-17-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.049,AL,633,2793,0.1234,Non-Prime,73,73-78 months
SPONSOR,998989999995674880,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,06/2020,24098.76,77,10/2026,0.1319,1,1,08/2020,true,2,2,0,NISSAN,ALTIMA,2,2020,1,16432,98,CREDIT BUREAU,670,2,2,false,0.0877,AL,false,75,1,24098.76,0,0.1319,0.1319,0,0,267.15,206.26,0,23858.09,473.42,475.15,234.48,240.67,0,07-22-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1319,AL,670,2793,0.0877,Prime,77,73-78 months
SPONSOR,998989999996520704,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2016,28291.67,76,06/2022,0.1119,1,1,02/2016,true,1,2,0,TOYOTA,COROLLA,1,2016,1,19839,2,CREDIT BUREAU,647,2,2,false,0.1268,NE,false,23,1,11508.66,528.52,0.1119,0.1119,0,0,97.16,428.9,0,11085.7,526.07,528.52,105.56,422.96,0,07-19-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1119,NE,647,3,0.1268,Non-Prime,76,73-78 months
SPONSOR,998989999996527488,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2016,53717.82,76,09/2022,0.0964,1,1,02/2016,true,1,2,0,TOYOTA,HIGHLANDER,1,2016,3,39753,2,CREDIT BUREAU,610,2,2,false,0.0886,NC,false,26,1,23931.18,960.11,0.0964,0.0964,0,0,154.35,801.97,0,23147.55,956.32,960.11,176.48,783.63,0,07-22-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0964,NC,610,3571,0.0886,Fair,76,73-78 months
SPONSOR,998989999996570112,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2015,33932.36,76,01/2022,0.1119,1,1,11/2015,true,1,2,0,TOYOTA,CAMRY,1,2015,1,28059,2,CREDIT BUREAU,655,2,2,true,0.127,AL,false,18,1,10866.16,457.14,0.1119,0.1119,0,0,102.01,528.94,0,10331.93,630.95,633.9,99.67,534.23,0,07-19-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1119,AL,655,2793,0.127,Non-Prime,76,73-78 months
SPONSOR,998989999996588416,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2015,28800.4,74,09/2021,0,1,1,10/2015,true,2,2,1,TOYOTA,PRIUS,1,2015,1,25374,2,CREDIT BUREAU,838,2,2,true,0.0676,KS,false,14,1,6000.4,400,0,0,0,0,0,400,0,5600.4,400,400,0,400,0,07-16-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0,KS,838,7,0.0676,Super-Prime,74,73-78 months
SPONSOR,998989999995775872,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,12/2019,36744.09,76,03/2026,0.0624,1,1,01/2020,true,1,2,0,TOYOTA,CAMRY,1,2020,1,27516,2,CREDIT BUREAU,724,2,2,true,0.0692,NC,false,68,1,34440.55,1188.84,0.0624,0.0624,0,0,178.36,414.53,0,34440.55,592.9,0,0,0,0,06-28-2020,3,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0624,NC,724,3571,0.0692,Super-Prime,76,73-78 months
SPONSOR,998989999995848320,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,25452.28,76,11/2025,0.1299,1,1,09/2019,true,1,2,2,TOYOTA,COROLLA,1,2020,1,24743,2,CREDIT BUREAU,622,2,2,false,0.1429,NC,false,64,1,23601.7,499.99,0.1299,0.1299,0,0,250.3,246.99,0,23127.22,497.29,1029.98,525.5,474.48,30,07-31-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1299,NC,622,3571,0.1429,Non-Prime,76,73-78 months
SPONSOR,998989999995843712,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,50405.76,73,08/2025,0.039,1,1,09/2019,true,1,2,1,TOYOTA,4RUNNER,1,2019,3,43823,2,CREDIT BUREAU,681,2,2,true,0.1458,SC,false,61,1,44105.38,760,0.039,0.039,0,0,143.28,643.02,0,43427.57,786.31,800,122.19,677.81,0,07-17-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.039,SC,681,2196,0.1458,Prime,73,73-78 months
SPONSOR,998989999995837184,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,35817.11,73,10/2025,0.0734,1,1,09/2019,true,1,2,0,LEXUS,RX350,2,2017,3,35621,98,CREDIT BUREAU,732,2,2,false,0.0212,AL,false,63,1,32443.38,618.4,0.0734,0.0734,0,0,194.09,422.41,0,32443.38,616.51,0,0,0,0,06-29-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0734,AL,732,2793,0.0212,Super-Prime,73,73-78 months
SPONSOR,998989999995826688,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,36568.29,73,10/2025,0.029,1,1,10/2019,true,1,2,1,TOYOTA,PRIUS,1,2019,1,26320,2,CREDIT BUREAU,648,2,2,false,0.143,NC,false,63,1,32877.52,554.64,0.029,0.029,0,0,78.14,475.82,0,32401.03,553.97,554.64,78.15,476.49,0,07-04-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.029,NC,648,3571,0.143,Non-Prime,73,73-78 months
SPONSOR,998989999995825152,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,31502.48,76,01/2026,0.1199,1,1,10/2019,true,1,2,0,TOYOTA,RAV4,1,2019,3,27192,2,CREDIT BUREAU,597,2,2,false,0.1236,SC,false,66,1,29349.97,0,0.1199,0.1199,0,0,288.16,310.72,0,28681.4,598.88,1203.76,535.19,668.57,0,07-30-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1199,SC,597,2196,0.1236,Fair,76,73-78 months
SPONSOR,998989999995816448,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,33695.97,77,03/2026,0.1479,1,1,11/2019,true,2,2,0,TOYOTA,CAMRY,1,2019,1,27846,2,CREDIT BUREAU,608,2,2,false,0.1738,AL,false,68,1,32598.39,1390.52,0.1479,0.1479,0,34.76,386.91,304.13,0,32598.39,691.05,0,0,0,0,06-16-2020,24,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1479,AL,608,2793,0.1738,Fair,77,73-78 months
SPONSOR,998989999995811712,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,22922.28,76,03/2026,0.1411,1,1,11/2019,true,1,2,0,NISSAN,FRONTIER C,2,2017,2,18150,98,CREDIT BUREAU,622,2,2,false,0.1161,AL,false,68,1,22005.26,436.5,0.1411,0.1411,0,0,250.69,210.93,0,22005.26,461.63,470,470,0,0,07-18-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1411,AL,622,2793,0.1161,Non-Prime,76,73-78 months
SPONSOR,998989999995798784,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,49587.77,76,03/2026,0.0989,1,1,11/2019,true,1,2,0,TOYOTA,4RUNNER,1,2020,3,49426,2,CREDIT BUREAU,634,2,2,true,0.0333,SC,false,68,1,47150.54,1778.12,0.0989,0.0989,0,0,376.08,512.98,0,47150.54,889.06,907.56,889.06,0,18.5,07-21-2020,8,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0989,SC,634,2196,0.0333,Non-Prime,76,73-78 months
SPONSOR,998989999995801216,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,36752.25,74,01/2026,0.059,1,1,12/2019,true,2,2,1,TOYOTA,COROLLA HY,1,2020,1,24646,2,CREDIT BUREAU,661,2,2,true,0.0399,SC,false,66,1,35521.47,1217.7,0.059,0.059,0,18.5,165.79,441.56,0,35204.66,607.35,627.35,292.04,316.81,18.5,07-01-2020,29,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,SC,661,2196,0.0399,Prime,74,73-78 months
SPONSOR,998989999995783552,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,17815.94,62,12/2024,0.0683,1,1,01/2020,true,2,2,0,JEEP,RENEGADE,2,2016,3,11950,98,CREDIT BUREAU,803,2,2,false,0.094,NC,false,53,1,16336.95,352.54,0.0683,0.0683,0,0,92.74,258.6,0,16076.27,351.34,352.14,91.46,260.68,0,07-05-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0683,NC,803,3571,0.094,Super-Prime,62,61-66 months
SPONSOR,998989999995785088,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,26431.77,74,12/2025,0.1273,1,1,01/2020,true,2,2,0,LEXUS,NX,2,2015,3,25751,98,CREDIT BUREAU,644,2,2,true,0.0783,AL,false,65,1,24641.92,0,0.1273,0.1273,0,0,264.28,262.54,0,24351.19,526.83,530,239.27,290.73,0,07-17-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1273,AL,644,2793,0.0783,Non-Prime,74,73-78 months
SPONSOR,998989999995754880,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,29653.11,73,01/2026,0.059,1,1,02/2020,true,1,2,1,TOYOTA,COROLLA,1,2020,1,21523,2,CREDIT BUREAU,616,2,2,false,0.0728,NC,false,66,1,27833.76,371.44,0.059,0.059,0,0,137.24,352.79,0,27510.84,490.03,448,125.08,322.92,0,07-28-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,NC,616,3571,0.0728,Fair,73,73-78 months
SPONSOR,998989999995758720,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,12/2019,34180.35,74,04/2026,0.059,1,1,02/2020,true,2,2,1,TOYOTA,COROLLA,1,2020,1,23942,2,CREDIT BUREAU,626,2,2,true,0.1156,NC,false,69,1,33454.19,566.24,0.059,0.059,0,0,158.2,406.65,0,33454.19,564.85,566.24,566.24,0,0,07-10-2020,0,WORLD OMNI FINANCIAL CORP,2,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,NC,626,3571,0.1156,Non-Prime,74,73-78 months
SPONSOR,998989999995747200,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,20671.45,77,05/2026,0.1469,1,1,03/2020,true,2,2,0,TOYOTA,COROLLA HA,1,2019,1,21728,2,CREDIT BUREAU,584,2,2,true,0.1113,SC,false,70,1,19997.27,425.37,0.1469,0.1469,0,0,244.58,178.22,0,19852.82,422.81,425.37,280.92,144.45,0,07-03-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1469,SC,584,2196,0.1113,Fair,77,73-78 months
SPONSOR,998989999995742208,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,29575.8,73,02/2026,0.059,1,1,03/2020,true,1,2,1,TOYOTA,COROLLA,1,2020,1,22106,2,CREDIT BUREAU,638,2,2,false,0.14,AL,false,67,1,28260.17,489.76,0.059,0.059,0,0,138.61,350.14,0,27920.51,488.76,490,150.34,339.66,0,07-20-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,AL,638,2793,0.14,Non-Prime,73,73-78 months
SPONSOR,998989999995737600,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,36537.13,74,03/2026,0.0649,1,1,04/2020,true,2,2,1,TOYOTA,RAV4,1,2020,3,30651,2,CREDIT BUREAU,601,2,2,false,0.1579,AL,false,68,1,35402.89,615.77,0.0649,0.0649,0,0,190.81,423.2,0,34962.89,614.01,615.77,175.77,440,0,07-03-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0649,AL,601,2793,0.1579,Fair,74,73-78 months
SPONSOR,998989999995738880,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,32165.07,76,05/2026,0.0769,1,1,03/2020,true,1,2,0,TOYOTA,COROLLA HY,1,2020,1,24619,2,CREDIT BUREAU,678,2,2,true,0.1006,AL,false,70,1,30886.69,536.22,0.0769,0.0769,0,0,197.44,344.05,0,30538.16,541.5,543.22,194.69,348.53,0,07-25-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0769,AL,678,2793,0.1006,Prime,76,73-78 months
SPONSOR,998989999995732224,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,18846,77,06/2026,0.0762,1,1,04/2020,true,2,2,0,CHEVROLET,EQUINOX,2,2016,3,13975,98,CREDIT BUREAU,762,2,2,false,0.1286,SC,false,71,1,18305.44,317.63,0.0762,0.0762,0,0,115.89,200.73,0,18102.15,316.62,317.63,114.34,203.29,0,07-12-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0762,SC,762,2196,0.1286,Super-Prime,77,73-78 months
SPONSOR,998989999996657408,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2015,27544,74,10/2021,0.089,1,1,06/2015,true,2,2,1,TOYOTA,CAMRY,1,2015,1,23845,2,CREDIT BUREAU,636,2,2,false,0.2015,SC,false,15,1,7685.15,496.96,0.089,0.089,0,0,38.65,456.47,0,7240.51,495.12,496.96,52.32,444.64,0,07-24-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.089,SC,636,2196,0.2015,Non-Prime,74,73-78 months
SPONSOR,998989999995701888,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,23254.9,73,05/2026,0.069,1,1,06/2020,true,1,2,1,TOYOTA,COROLLA,1,2020,1,21542,2,CREDIT BUREAU,596,2,2,false,0.1341,NC,false,70,1,23004.22,395.35,0.069,0.069,0,15,132.21,263.14,0,22821.38,395.35,395.35,212.51,182.84,0,07-29-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.069,NC,596,3571,0.1341,Fair,73,73-78 months
SPONSOR,998989999995695744,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,38614.51,76,08/2026,0.1234,1,1,06/2020,true,1,2,0,TOYOTA,CAMRY,1,2020,1,36181,2,CREDIT BUREAU,625,2,2,true,0.1104,AL,false,73,1,38416.31,745,0.1234,0.1234,0,0,393.54,347.64,0,38033.98,741.19,745,362.67,382.33,0,07-17-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1234,AL,625,2793,0.1104,Non-Prime,76,73-78 months
